Ville,Année,Mois,Ventes,Volume,PrixMedian,Stock
Corpus Christi,2012,7,356,60952371,148900,2285
Corpus Christi,2012,8,429,75170429,144100,2269
Corpus Christi,2012,9,339,55490787,143600,2329
Corpus Christi,2012,10,327,51094389,139800,2291
Corpus Christi,2012,11,325,57002796,154200,2267
Corpus Christi,2012,12,328,56334875,142100,2099
Corpus Christi,2013,1,250,40959582,135900,1792
Corpus Christi,2013,2,289,48134035,140400,2004
Corpus Christi,2013,3,392,69450191,143700,2016
Corpus Christi,2013,4,401,66964938,143600,1968
Corpus Christi,2013,5,462,85268037,154800,1979
Corpus Christi,2013,6,454,84759840,160500,1901
Corpus Christi,2013,7,476,90271448,163800,1932
Corpus Christi,2013,8,443,81177010,154100,1988
Corpus Christi,2013,9,368,66221747,156400,1787
Corpus Christi,2013,10,380,68394597,156700,1976
Corpus Christi,2013,11,324,61721526,156400,1965
Corpus Christi,2013,12,350,65702376,144000,1898
Corpus Christi,2014,1,255,45407833,155000,1748
Corpus Christi,2014,2,322,61363819,168600,1764
Corpus Christi,2014,3,388,75123249,164400,1470
Corpus Christi,2014,4,404,76475125,160600,1573
Corpus Christi,2014,5,395,80066895,169500,1280
Corpus Christi,2014,6,483,95154634,170800,1948
Corpus Christi,2014,7,481,95883057,175000,1851
Corpus Christi,2014,8,454,90630093,172900,1815
Corpus Christi,2014,9,454,90229967,164600,1815
Corpus Christi,2014,10,420,83531149,168000,1859
Corpus Christi,2014,11,290,58716060,172600,1794
Corpus Christi,2014,12,375,77891401,174900,1870
Corpus Christi,2015,1,241,45291485,162800,1872
Corpus Christi,2015,2,308,63256153,174500,1861
Corpus Christi,2015,3,404,78345229,173200,1870
Corpus Christi,2015,4,436,87577428,175000,1911
Corpus Christi,2015,5,425,85776743,186100,2036
Corpus Christi,2015,6,493,104904076,189600,2133
Corpus Christi,2015,7,NA,NA,NA,NA
Dallas,2000,1,2286,375389865,124400,13316
Dallas,2000,2,3247,555124812,127700,13495
Dallas,2000,3,4244,702148377,128500,13752
Dallas,2000,4,3977,667331427,132000,13752
Dallas,2000,5,4545,783197806,137100,14018
Dallas,2000,6,4738,846254912,138800,14392
Dallas,2000,7,4276,763793916,139600,14705
Dallas,2000,8,4373,770735708,134500,14607
Dallas,2000,9,3654,643046932,136000,15109
Dallas,2000,10,3601,626302634,134600,15212
Dallas,2000,11,3407,589401171,133200,14565
Dallas,2000,12,3098,554774879,138700,13762
Dallas,2001,1,2542,426059934,130300,14931
Dallas,2001,2,3257,578096015,139300,15389
Dallas,2001,3,4306,766269442,142400,16063
Dallas,2001,4,3976,700310163,140800,17059
Dallas,2001,5,4633,832516238,141700,17814
Dallas,2001,6,5065,941310414,146300,18372
Dallas,2001,7,4745,866755946,144300,18741
Dallas,2001,8,4603,839224430,141400,18584
Dallas,2001,9,3551,630982262,144500,18998
Dallas,2001,10,3449,564356982,136000,19403
Dallas,2001,11,3373,582425484,142300,18495
Dallas,2001,12,3492,624519434,142600,17290
Dallas,2002,1,2862,502970859,140700,18240
Dallas,2002,2,3461,616881882,143700,18927
Dallas,2002,3,4021,731728110,145200,19367
Dallas,2002,4,4185,766278911,144900,20139
Dallas,2002,5,4769,913391794,145600,21153
Dallas,2002,6,4423,817899695,148400,22043
Dallas,2002,7,4559,857727953,145100,23165
Dallas,2002,8,4386,811329118,145500,23056
Dallas,2002,9,3716,653244332,142800,23551
Dallas,2002,10,3672,657676258,143700,23458
Dallas,2002,11,3415,611752816,143400,22758
Dallas,2002,12,3730,698773428,148100,21559
Dallas,2003,1,2795,495512434,141900,23586
Dallas,2003,2,2994,549263980,145600,24381
Dallas,2003,3,4245,775700960,146100,25382
Dallas,2003,4,4077,752063142,146800,26210
Dallas,2003,5,4655,883859330,150600,26824
Dallas,2003,6,4847,920352540,154000,27169
Dallas,2003,7,5085,988546517,153400,27286
Dallas,2003,8,5003,957387591,153300,26604
Dallas,2003,9,4267,819435447,148300,26372
Dallas,2003,10,4136,772657281,143600,25757
Dallas,2003,11,3225,614476976,144500,25093
Dallas,2003,12,3949,757974150,147200,24013
Dallas,2004,1,2904,523105156,138900,25365
Dallas,2004,2,3409,643892110,146700,25849
Dallas,2004,3,4835,924268970,146600,26821
Dallas,2004,4,5006,985509075,148900,27938
Dallas,2004,5,5116,997391985,149600,28496
Dallas,2004,6,5511,1134082858,159300,28725
Dallas,2004,7,5398,1073634588,154500,28842
Dallas,2004,8,5222,1038300840,152400,28612
Dallas,2004,9,4444,834310868,146300,28055
Dallas,2004,10,4184,802557736,148900,27386
Dallas,2004,11,3996,754389601,148900,26079
Dallas,2004,12,4489,870957702,148100,24190
Dallas,2005,1,2981,547637034,140200,25873
Dallas,2005,2,3762,728884739,147600,26794
Dallas,2005,3,5349,1074448492,151700,27751
Dallas,2005,4,5261,1046087320,152000,28745
Dallas,2005,5,5681,1140244812,154400,28790
Dallas,2005,6,6416,1352136392,158900,28875
Dallas,2005,7,5808,1191501494,159800,29103
Dallas,2005,8,6006,1231779356,158000,NA
Dallas,2005,9,5086,1013634502,154500,27562
Dallas,2005,10,4696,943709896,155100,27113
Dallas,2005,11,4413,911211915,158500,26468
Dallas,2005,12,4521,952447451,157100,24860
Dallas,2006,1,3457,681032359,149600,26232
Dallas,2006,2,4311,860515451,154100,26793
Dallas,2006,3,5883,1199917590,154900,27795
Dallas,2006,4,5332,1079456628,154800,29147
Dallas,2006,5,6410,1407381438,164500,29775
Dallas,2006,6,7117,1546598624,163400,30323
Dallas,2006,7,5965,1283170506,164000,31191
Dallas,2006,8,6344,1336466287,158300,30770
Dallas,2006,9,5052,982886817,150200,31030
Dallas,2006,10,5033,1010810885,152300,30258
Dallas,2006,11,4585,940142663,154900,29060
Dallas,2006,12,4737,993052385,156300,27369
Dallas,2007,1,3626,731573846,149300,28328
Dallas,2007,2,4248,861440268,153500,29121
Dallas,2007,3,5726,1235307617,158200,31281
Dallas,2007,4,5252,1165180158,164100,32787
Dallas,2007,5,6092,1370682102,163000,33283
Dallas,2007,6,6207,1432055051,169100,33624
Dallas,2007,7,6111,1330935156,163700,33414
Dallas,2007,8,6041,1353660825,165700,32915
Dallas,2007,9,4069,847151558,157500,32907
Dallas,2007,10,4396,903923726,153500,32079
Dallas,2007,11,4124,888702214,155400,30563
Dallas,2007,12,3803,814393850,153700,27649
Dallas,2008,1,3210,630240854,146100,28933
Dallas,2008,2,3869,773134573,147400,29206
Dallas,2008,3,4495,962729451,159600,30124
Dallas,2008,4,4764,1028613369,157600,30471
Dallas,2008,5,5198,1144397358,162100,30340
Dallas,2008,6,5180,1134394581,164400,30340
Dallas,2008,7,5125,1130066358,163500,29724
Dallas,2008,8,4912,1062012827,159300,28367
Dallas,2008,9,4293,875314057,150100,27406
Dallas,2008,10,3709,772075592,154300,26563
Dallas,2008,11,2801,557480064,144000,26573
Dallas,2008,12,3292,664006859,147600,24321
Dallas,2009,1,2346,417085333,138300,25070
Dallas,2009,2,2979,564485187,147200,25641
Dallas,2009,3,3631,694327912,147900,26346
Dallas,2009,4,3694,709506666,149100,26782
Dallas,2009,5,4119,851097758,164300,26918
Dallas,2009,6,4691,1001824336,166600,24677
Dallas,2009,7,4865,1004407059,163400,24387
Dallas,2009,8,4193,874205286,159600,23827
Dallas,2009,9,4045,809693379,155700,22979
Dallas,2009,10,4150,806442505,152700,22128
Dallas,2009,11,3773,741958892,151200,21552
Dallas,2009,12,3405,691986697,149800,20260
Dallas,2010,1,2210,420140118,140800,21825
Dallas,2010,2,2774,548903564,149800,22991
Dallas,2010,3,4082,824662535,156800,24125
Dallas,2010,4,4791,1005356810,160100,24290
Dallas,2010,5,4891,1025677623,161900,25680
Dallas,2010,6,4658,1055526309,166700,26812
Dallas,2010,7,3363,782294206,167800,27709
Dallas,2010,8,3476,738748272,164900,27346
Dallas,2010,9,3151,651529718,155200,26745
Dallas,2010,10,2977,606133350,154100,25688
Dallas,2010,11,2795,608685059,154900,24254
Dallas,2010,12,3215,743761990,161900,22557
Dallas,2011,1,2194,440255555,149900,22432
Dallas,2011,2,2494,536086749,156700,22868
Dallas,2011,3,3603,765050217,152400,23641
Dallas,2011,4,3804,834184034,158200,24218
Dallas,2011,5,4099,912861330,163600,24258
Dallas,2011,6,4541,1009183879,165700,23968
Dallas,2011,7,4063,879245704,164000,23300
Dallas,2011,8,4467,972011821,162600,21860
Dallas,2011,9,3564,710642787,157200,20823
Dallas,2011,10,3263,669233033,153100,19959
Dallas,2011,11,3183,615547826,149400,18690
Dallas,2011,12,3381,726947587,160300,16676
Dallas,2012,1,2555,509458081,150800,16721
Dallas,2012,2,3085,634067291,157100,17173
Dallas,2012,3,4068,898320563,167300,17433
Dallas,2012,4,4291,983333297,168700,17632
Dallas,2012,5,5004,1175419749,175100,17726
Dallas,2012,6,5196,1209024869,177900,17587
Dallas,2012,7,4859,1117428758,176000,17314
Dallas,2012,8,5264,1168296112,174200,16611
Dallas,2012,9,4151,921678400,173500,15994
Dallas,2012,10,4214,885330428,166700,15008
Dallas,2012,11,3875,851505972,168300,13908
Dallas,2012,12,3849,886692144,177800,12436
Dallas,2013,1,3190,655201227,163100,12360
Dallas,2013,2,3557,759739139,168100,12273
Dallas,2013,3,5041,1203754457,180800,12249
Dallas,2013,4,5545,1431377905,193300,12432
Dallas,2013,5,6159,1584160079,198000,12785
Dallas,2013,6,5981,1593190134,202800,13339
Dallas,2013,7,6322,1598961793,199200,13685
Dallas,2013,8,6209,1570480866,198000,13694
Dallas,2013,9,4941,1181585876,188800,13145
Dallas,2013,10,4593,1105924279,189200,12728
Dallas,2013,11,3964,968261356,186600,11895
Dallas,2013,12,4212,1071755610,194900,10531
Dallas,2014,1,3152,720647942,180300,10603
Dallas,2014,2,3769,963263681,194600,10697
Dallas,2014,3,4730,1229703296,199300,10796
Dallas,2014,4,5165,1381342187,202300,11416
Dallas,2014,5,5924,1618432082,209700,12208
Dallas,2014,6,6309,1703805588,217100,12432
Dallas,2014,7,6256,1695109572,215800,12869
Dallas,2014,8,5924,1547392167,211400,12600
Dallas,2014,9,5137,1338038367,205800,11903
Dallas,2014,10,5096,1330991006,200400,11329
Dallas,2014,11,3958,1034129843,205200,10441
Dallas,2014,12,4734,1311403538,217400,9146
Dallas,2015,1,3066,773952769,203300,9063
Dallas,2015,2,3772,1030862233,213700,8850
Dallas,2015,3,5010,1408782357,224800,8932
Dallas,2015,4,5359,1557683074,232500,9616
Dallas,2015,5,5958,1779708059,241300,10355
Dallas,2015,6,6532,1960556658,242300,11014
Dallas,2015,7,7038,2021907410,233000,12292
Denton County,2000,1,313,50391510,138700,2023
Denton County,2000,2,423,60625344,130600,2085
Denton County,2000,3,570,95662001,142100,2168
Denton County,2000,4,529,86276146,140100,2192
Denton County,2000,5,639,103684441,143500,2221
Denton County,2000,6,677,119130134,152700,2209
Denton County,2000,7,638,113432631,156200,2160
Denton County,2000,8,618,106079394,143500,2135
Denton County,2000,9,488,84282473,145000,2270
Denton County,2000,10,460,78878528,146300,2238
Denton County,2000,11,422,68324540,138800,2165
Denton County,2000,12,372,64140494,150000,2058
Denton County,2001,1,331,54142802,140800,2239
Denton County,2001,2,433,71832456,145600,2379
Denton County,2001,3,554,96747650,152200,2597
Denton County,2001,4,534,90681200,150200,2657
Denton County,2001,5,648,113528240,148100,2666
Denton County,2001,6,691,122951808,152400,2785
Denton County,2001,7,680,122823514,154900,2783
Denton County,2001,8,658,120734992,157000,2716
Denton County,2001,9,515,93856208,153600,2749
Denton County,2001,10,470,77959276,144400,2745
Denton County,2001,11,450,78596722,154900,2597
Denton County,2001,12,496,84726584,150000,2497
Denton County,2002,1,399,65183143,148200,2676
Denton County,2002,2,491,87047727,151700,2753
Denton County,2002,3,545,98736736,154500,2869
Denton County,2002,4,550,96489237,155400,3038
Denton County,2002,5,654,115667091,151900,3088
Denton County,2002,6,647,117355796,155200,3168
Denton County,2002,7,662,119208136,151500,3234
Denton County,2002,8,603,107530108,153100,3259
Denton County,2002,9,497,87066019,149900,3288
Denton County,2002,10,465,81183797,152800,3183
Denton County,2002,11,497,83935582,146800,3037
Denton County,2002,12,523,97401578,153800,2906
Denton County,2003,1,340,56612032,144900,3196
Denton County,2003,2,420,74574074,149700,3349
Denton County,2003,3,601,102793457,149500,3544
Denton County,2003,4,569,98938037,152200,3619
Denton County,2003,5,659,120244730,155500,3659
Denton County,2003,6,646,121352070,161900,3808
Denton County,2003,7,729,132981252,156600,3762
Denton County,2003,8,701,129890513,158900,3694
Denton County,2003,9,587,110592351,158000,3660
Denton County,2003,10,550,94577712,149600,3611
Denton County,2003,11,428,77065886,152800,3532
Denton County,2003,12,513,93367052,148700,3415
Denton County,2004,1,387,66859505,147600,3685
Denton County,2004,2,471,81441406,152900,3763
Denton County,2004,3,620,118766270,155800,3963
Denton County,2004,4,704,128630194,155000,4113
Denton County,2004,5,732,136568573,152000,4161
Denton County,2004,6,818,160205268,166100,4121
Denton County,2004,7,795,140352988,153300,4052
Denton County,2004,8,798,157614455,158200,3982
Denton County,2004,9,618,115141629,155100,3937
Denton County,2004,10,578,104818126,156100,3818
Denton County,2004,11,592,107275006,157500,3594
Denton County,2004,12,637,117360736,152900,3364
Denton County,2005,1,384,67517007,149700,3720
Denton County,2005,2,542,97414771,153900,3805
Denton County,2005,3,787,142892852,154500,3893
Denton County,2005,4,745,135005525,152100,3986
Denton County,2005,5,851,158839011,154900,3817
Denton County,2005,6,922,180214907,164000,3813
Denton County,2005,7,827,158358437,161000,3919
Denton County,2005,8,838,166121992,163100,NA
Denton County,2005,9,703,143884180,159400,3646
Denton County,2005,10,656,124531473,158600,3582
Denton County,2005,11,664,132246868,164200,3466
Denton County,2005,12,666,128708133,160000,3179
Denton County,2006,1,460,85540058,156800,3287
Denton County,2006,2,621,114292576,152900,3259
Denton County,2006,3,813,152511903,159000,3399
Denton County,2006,4,744,145244198,162300,3571
Denton County,2006,5,893,181273927,165700,3627
Denton County,2006,6,1025,213038620,169400,3662
Denton County,2006,7,871,171976915,165100,3725
Denton County,2006,8,891,177380410,163900,3686
Denton County,2006,9,709,133617412,155000,3649
Denton County,2006,10,653,126003124,158800,3542
Denton County,2006,11,616,123700225,168500,3435
Denton County,2006,12,631,127127223,162000,3241
Denton County,2007,1,486,96358603,159600,3397
Denton County,2007,2,563,107879940,156000,3564
Denton County,2007,3,756,152978919,168900,3844
Denton County,2007,4,690,140499001,165600,4026
Denton County,2007,5,815,171181622,164500,4029
Denton County,2007,6,916,205837728,173200,4076
Denton County,2007,7,902,188843444,168600,4021
Denton County,2007,8,874,190380206,176500,3923
Denton County,2007,9,514,106423825,170700,3872
Denton County,2007,10,614,126403124,163000,3712
Denton County,2007,11,498,101384825,159500,3511
Denton County,2007,12,500,100623381,157900,3170
Denton County,2008,1,410,83795577,158100,3361
Denton County,2008,2,531,97450504,154900,3395
Denton County,2008,3,573,116046713,164800,3600
Denton County,2008,4,601,112518386,152000,3739
Denton County,2008,5,727,144373011,163100,3718
Denton County,2008,6,757,152796286,163800,3748
Denton County,2008,7,751,149147214,164100,3589
Denton County,2008,8,710,146739165,167600,3465
Denton County,2008,9,573,110292306,161900,3360
Denton County,2008,10,473,90656428,158500,3196
Denton County,2008,11,355,66933662,153700,3098
Denton County,2008,12,422,79108682,152500,2849
Denton County,2009,1,269,47699558,148800,2981
Denton County,2009,2,415,77767397,160200,3094
Denton County,2009,3,477,89014225,156000,3264
Denton County,2009,4,500,93235665,153800,3363
Denton County,2009,5,574,113931185,168400,3436
Denton County,2009,6,709,142095255,163500,3108
Denton County,2009,7,753,148036697,166600,3083
Denton County,2009,8,596,118685377,163700,3073
Denton County,2009,9,538,101924813,156900,2937
Denton County,2009,10,578,111513100,156300,2743
Denton County,2009,11,537,96661498,156300,2694
Denton County,2009,12,466,89702679,156400,2537
Denton County,2010,1,287,55563609,158800,2787
Denton County,2010,2,362,66173005,155200,2933
Denton County,2010,3,560,103920836,160000,3084
Denton County,2010,4,749,138329478,156800,3046
Denton County,2010,5,772,152111955,164600,3281
Denton County,2010,6,642,133079491,169900,3536
Denton County,2010,7,442,97371182,175300,3659
Denton County,2010,8,477,101465042,172000,3535
Denton County,2010,9,432,79441541,159700,3373
Denton County,2010,10,425,83180544,161500,3257
Denton County,2010,11,369,72901476,162200,3111
Denton County,2010,12,436,92643336,159600,2942
Denton County,2011,1,310,58476571,155700,2954
Denton County,2011,2,306,59888384,158900,2978
Denton County,2011,3,470,92493584,152500,3171
Denton County,2011,4,527,102936173,155000,3257
Denton County,2011,5,608,121803180,163900,3221
Denton County,2011,6,659,133449312,162400,3177
Denton County,2011,7,635,126222829,164600,3123
Denton County,2011,8,648,135278687,163800,2881
Denton County,2011,9,520,98160567,157900,2707
Denton County,2011,10,442,88263064,162600,2593
Denton County,2011,11,450,88468082,155300,2446
Denton County,2011,12,466,91599028,158700,2202
Denton County,2012,1,336,63120983,153900,2192
Denton County,2012,2,450,88553319,161700,2265
Denton County,2012,3,597,116490590,163300,2380
Denton County,2012,4,700,172600291,165300,2442
Denton County,2012,5,737,151744881,172100,2531
Denton County,2012,6,784,169099769,182500,2453
Denton County,2012,7,751,160106187,174300,2358
Denton County,2012,8,892,186621301,175500,2161
